t,v(t)
214.72,-87.2452
214.74,-87.2372
214.76,-87.2293
214.78,-87.2214
214.8,-87.2134
214.82,-87.2055
214.84,-87.1976
214.86,-87.1896
214.88,-87.1817
214.9,-87.1738
214.92,-87.1659
214.94,-87.1579
214.96,-87.15
214.98,-87.1421
215,-87.1342
215.02,-87.1263
215.04,-87.1183
215.06,-87.1104
215.08,-87.1025
215.1,-87.0946
215.12,-87.0867
215.14,-87.0788
215.16,-87.0709
215.18,-87.063
215.2,-87.0551
215.22,-87.0472
215.24,-87.0393
215.26,-87.0314
215.28,-87.0235
215.3,-87.0156
215.32,-87.0077
215.34,-86.9998
215.36,-86.9919
215.38,-86.984
215.4,-86.9761
215.42,-86.9682
215.44,-86.9603
215.46,-86.9525
215.48,-86.9446
215.5,-86.9367
215.52,-86.9288
215.54,-86.9209
215.56,-86.9131
215.58,-86.9052
215.6,-86.8973
215.62,-86.8894
215.64,-86.8816
215.66,-86.8737
215.68,-86.8658
215.7,-86.858
215.72,-86.8501
215.74,-86.8423
215.76,-86.8344
215.78,-86.8265
215.8,-86.8187
215.82,-86.8108
215.84,-86.803
215.86,-86.7951
215.88,-86.7873
215.9,-86.7794
215.92,-86.7716
215.94,-86.7637
215.96,-86.7559
215.98,-86.748
216,-86.7402
216.02,-86.7323
216.04,-86.7245
216.06,-86.7166
216.08,-86.7088
216.1,-86.701
216.12,-86.6931
216.14,-86.6853
216.16,-86.6775
216.18,-86.6696
216.2,-86.6618
216.22,-86.654
216.24,-86.6462
216.26,-86.6383
216.28,-86.6305
216.3,-86.6227
216.32,-86.6149
216.34,-86.6071
216.36,-86.5992
216.38,-86.5914
216.4,-86.5836
216.42,-86.5758
216.44,-86.568
216.46,-86.5602
216.48,-86.5524
216.5,-86.5446
216.52,-86.5368
216.54,-86.529
216.56,-86.5212
216.58,-86.5133
216.6,-86.5056
216.62,-86.4978
216.64,-86.49
216.66,-86.4822
216.68,-86.4744
216.7,-86.4666
216.72,-86.4588
216.74,-86.451
216.76,-86.4432
216.78,-86.4354
216.8,-86.4276
216.82,-86.4199
216.84,-86.4121
216.86,-86.4043
216.88,-86.3965
216.9,-86.3887
216.92,-86.381
216.94,-86.3732
216.96,-86.3654
216.98,-86.3576
217,-86.3499
217.02,-86.3421
217.04,-86.3343
217.06,-86.3266
217.08,-86.3188
217.1,-86.311
217.12,-86.3033
217.14,-86.2955
217.16,-86.2878
217.18,-86.28
217.2,-86.2723
217.22,-86.2645
217.24,-86.2567
217.26,-86.249
217.28,-86.2412
217.3,-86.2335
217.32,-86.2258
217.34,-86.218
217.36,-86.2103
217.38,-86.2025
217.4,-86.1948
217.42,-86.187
217.44,-86.1793
217.46,-86.1716
217.48,-86.1638
217.5,-86.1561
217.52,-86.1484
217.54,-86.1406
217.56,-86.1329
217.58,-86.1252
217.6,-86.1175
217.62,-86.1097
217.64,-86.102
217.66,-86.0943
217.68,-86.0866
217.7,-86.0788
217.72,-86.0711
217.74,-86.0634
217.76,-86.0557
217.78,-86.048
217.8,-86.0403
217.82,-86.0326
217.84,-86.0248
217.86,-86.0171
217.88,-86.0094
217.9,-86.0017
217.92,-85.994
217.94,-85.9863
217.96,-85.9786
217.98,-85.9709
218,-85.9632
218.02,-85.9555
218.04,-85.9478
218.06,-85.9401
218.08,-85.9325
218.1,-85.9248
218.12,-85.9171
218.14,-85.9094
218.16,-85.9017
218.18,-85.894
218.2,-85.8863
218.22,-85.8786
218.24,-85.871
218.26,-85.8633
218.28,-85.8556
218.3,-85.8479
218.32,-85.8403
218.34,-85.8326
218.36,-85.8249
218.38,-85.8172
218.4,-85.8096
218.42,-85.8019
218.44,-85.7942
218.46,-85.7866
218.48,-85.7789
218.5,-85.7713
218.52,-85.7636
218.54,-85.7559
218.56,-85.7483
218.58,-85.7406
218.6,-85.733
218.62,-85.7253
218.64,-85.7177
218.66,-85.71
218.68,-85.7024
218.7,-85.6947
218.72,-85.6871
218.74,-85.6794
218.76,-85.6718
218.78,-85.6641
218.8,-85.6565
218.82,-85.6489
218.84,-85.6412
218.86,-85.6336
218.88,-85.626
218.9,-85.6183
218.92,-85.6107
218.94,-85.6031
218.96,-85.5954
218.98,-85.5878
219,-85.5802
219.02,-85.5726
219.04,-85.5649
219.06,-85.5573
219.08,-85.5497
219.1,-85.5421
219.12,-85.5344
219.14,-85.5268
219.16,-85.5192
219.18,-85.5116
219.2,-85.504
219.22,-85.4964
219.24,-85.4888
219.26,-85.4812
219.28,-85.4736
219.3,-85.466
219.32,-85.4584
219.34,-85.4507
219.36,-85.4431
219.38,-85.4355
219.4,-85.428
219.42,-85.4204
219.44,-85.4128
219.46,-85.4052
219.48,-85.3976
219.5,-85.39
219.52,-85.3824
219.54,-85.3748
219.56,-85.3672
219.58,-85.3596
219.6,-85.3521
219.62,-85.3445
219.64,-85.3369
219.66,-85.3293
219.68,-85.3217
219.7,-85.3142
219.72,-85.3066
219.74,-85.299
219.76,-85.2914
219.78,-85.2839
219.8,-85.2763
219.82,-85.2687
219.84,-85.2612
219.86,-85.2536
219.88,-85.246
219.9,-85.2385
219.92,-85.2309
219.94,-85.2233
219.96,-85.2158
219.98,-85.2082
220,-85.2007
220.02,-85.1931
220.04,-85.1856
220.06,-85.178
220.08,-85.1705
220.1,-85.1629
220.12,-85.1554
220.14,-85.1478
220.16,-85.1403
220.18,-85.1327
220.2,-85.1252
220.22,-85.1177
220.24,-85.1101
220.26,-85.1026
220.28,-85.095
220.3,-85.0875
220.32,-85.08
220.34,-85.0724
220.36,-85.0649
220.38,-85.0574
220.4,-85.0499
220.42,-85.0423
220.44,-85.0348
220.46,-85.0273
220.48,-85.0198
220.5,-85.0122
220.52,-85.0047
220.54,-84.9972
220.56,-84.9897
220.58,-84.9822
220.6,-84.9746
220.62,-84.9671
220.64,-84.9596
220.66,-84.9521
220.68,-84.9446
220.7,-84.9371
220.72,-84.9296
220.74,-84.9221
220.76,-84.9146
220.78,-84.9071
220.8,-84.8996
220.82,-84.8921
220.84,-84.8846
220.86,-84.8771
220.88,-84.8696
220.9,-84.8621
220.92,-84.8546
220.94,-84.8471
220.96,-84.8396
220.98,-84.8321
221,-84.8247
221.02,-84.8172
221.04,-84.8097
221.06,-84.8022
221.08,-84.7947
221.1,-84.7872
221.12,-84.7798
221.14,-84.7723
221.16,-84.7648
221.18,-84.7573
221.2,-84.7499
221.22,-84.7424
221.24,-84.7349
221.26,-84.7275
221.28,-84.72
221.3,-84.7125
221.32,-84.7051
221.34,-84.6976
221.36,-84.6901
221.38,-84.6827
221.4,-84.6752
221.42,-84.6678
221.44,-84.6603
221.46,-84.6529
221.48,-84.6454
221.5,-84.6379
221.52,-84.6305
221.54,-84.623
221.56,-84.6156
221.58,-84.6082
221.6,-84.6007
221.62,-84.5933
221.64,-84.5858
221.66,-84.5784
221.68,-84.5709
221.7,-84.5635
221.72,-84.5561
221.74,-84.5486
221.76,-84.5412
221.78,-84.5338
221.8,-84.5263
221.82,-84.5189
221.84,-84.5115
221.86,-84.504
221.88,-84.4966
221.9,-84.4892
221.92,-84.4818
221.94,-84.4743
221.96,-84.4669
221.98,-84.4595
222,-84.4521
222.02,-84.4447
222.04,-84.4373
222.06,-84.4298
222.08,-84.4224
222.1,-84.415
222.12,-84.4076
222.14,-84.4002
222.16,-84.3928
222.18,-84.3854
222.2,-84.378
222.22,-84.3706
222.24,-84.3632
222.26,-84.3558
222.28,-84.3484
222.3,-84.341
222.32,-84.3336
222.34,-84.3262
222.36,-84.3188
222.38,-84.3114
222.4,-84.304
222.42,-84.2966
222.44,-84.2892
222.46,-84.2819
222.48,-84.2745
222.5,-84.2671
222.52,-84.2597
222.54,-84.2523
222.56,-84.2449
222.58,-84.2376
222.6,-84.2302
222.62,-84.2228
222.64,-84.2154
222.66,-84.2081
222.68,-84.2007
222.7,-84.1933
222.72,-84.1859
222.74,-84.1786
222.76,-84.1712
222.78,-84.1638
222.8,-84.1565
222.82,-84.1491
222.84,-84.1418
222.86,-84.1344
222.88,-84.127
222.9,-84.1197
222.92,-84.1123
222.94,-84.105
222.96,-84.0976
222.98,-84.0903
223,-84.0829
223.02,-84.0756
223.04,-84.0682
223.06,-84.0609
223.08,-84.0535
223.1,-84.0462
223.12,-84.0388
223.14,-84.0315
223.16,-84.0242
223.18,-84.0168
223.2,-84.0095
223.22,-84.0021
223.24,-83.9948
223.26,-83.9875
223.28,-83.9801
223.3,-83.9728
223.32,-83.9655
223.34,-83.9582
223.36,-83.9508
223.38,-83.9435
223.4,-83.9362
223.42,-83.9289
223.44,-83.9215
223.46,-83.9142
223.48,-83.9069
223.5,-83.8996
223.52,-83.8923
223.54,-83.885
223.56,-83.8776
223.58,-83.8703
223.6,-83.863
223.62,-83.8557
223.64,-83.8484
223.66,-83.8411
223.68,-83.8338
223.7,-83.8265
223.72,-83.8192
223.74,-83.8119
223.76,-83.8046
223.78,-83.7973
223.8,-83.79
223.82,-83.7827
223.84,-83.7754
223.86,-83.7681
223.88,-83.7608
223.9,-83.7535
223.92,-83.7462
223.94,-83.7389
223.96,-83.7317
223.98,-83.7244
224,-83.7171
224.02,-83.7098
224.04,-83.7025
224.06,-83.6952
224.08,-83.688
224.1,-83.6807
224.12,-83.6734
224.14,-83.6661
224.16,-83.6589
224.18,-83.6516
224.2,-83.6443
224.22,-83.637
224.24,-83.6298
224.26,-83.6225
224.28,-83.6152
224.3,-83.608
224.32,-83.6007
224.34,-83.5935
224.36,-83.5862
224.38,-83.5789
224.4,-83.5717
224.42,-83.5644
224.44,-83.5572
224.46,-83.5499
224.48,-83.5427
224.5,-83.5354
224.52,-83.5282
224.54,-83.5209
224.56,-83.5137
224.58,-83.5064
224.6,-83.4992
224.62,-83.4919
224.64,-83.4847
224.66,-83.4775
224.68,-83.4702
224.7,-83.463
224.72,-83.4557
224.74,-83.4485
224.76,-83.4413
224.78,-83.434
224.8,-83.4268
224.82,-83.4196
224.84,-83.4123
224.86,-83.4051
224.88,-83.3979
224.9,-83.3907
224.92,-83.3834
224.94,-83.3762
224.96,-83.369
224.98,-83.3618
225,-83.3546
225.02,-83.3473
225.04,-83.3401
225.06,-83.3329
225.08,-83.3257
225.1,-83.3185
225.12,-83.3113
225.14,-83.3041
225.16,-83.2969
225.18,-83.2896
225.2,-83.2824
225.22,-83.2752
225.24,-83.268
225.26,-83.2608
225.28,-83.2536
225.3,-83.2464
225.32,-83.2392
225.34,-83.232
225.36,-83.2248
225.38,-83.2177
225.4,-83.2105
225.42,-83.2033
225.44,-83.1961
225.46,-83.1889
225.48,-83.1817
225.5,-83.1745
225.52,-83.1673
225.54,-83.1601
225.56,-83.153
225.58,-83.1458
225.6,-83.1386
225.62,-83.1314
225.64,-83.1242
225.66,-83.1171
225.68,-83.1099
225.7,-83.1027
225.72,-83.0956
225.74,-83.0884
225.76,-83.0812
225.78,-83.074
225.8,-83.0669
225.82,-83.0597
225.84,-83.0525
225.86,-83.0454
225.88,-83.0382
225.9,-83.0311
225.92,-83.0239
225.94,-83.0167
225.96,-83.0096
225.98,-83.0024
226,-82.9953
226.02,-82.9881
226.04,-82.981
226.06,-82.9738
226.08,-82.9667
226.1,-82.9595
226.12,-82.9524
226.14,-82.9452
226.16,-82.9381
226.18,-82.931
226.2,-82.9238
226.22,-82.9167
226.24,-82.9095
226.26,-82.9024
226.28,-82.8953
226.3,-82.8881
226.32,-82.881
226.34,-82.8739
226.36,-82.8667
226.38,-82.8596
226.4,-82.8525
226.42,-82.8453
226.44,-82.8382
226.46,-82.8311
226.48,-82.824
226.5,-82.8168
226.52,-82.8097
226.54,-82.8026
226.56,-82.7955
226.58,-82.7884
226.6,-82.7813
226.62,-82.7741
226.64,-82.767
226.66,-82.7599
226.68,-82.7528
226.7,-82.7457
226.72,-82.7386
226.74,-82.7315
226.76,-82.7244
226.78,-82.7173
226.8,-82.7102
226.82,-82.7031
226.84,-82.696
226.86,-82.6889
226.88,-82.6818
226.9,-82.6747
226.92,-82.6676
226.94,-82.6605
226.96,-82.6534
226.98,-82.6463
227,-82.6392
227.02,-82.6321
227.04,-82.625
227.06,-82.6179
227.08,-82.6109
227.1,-82.6038
227.12,-82.5967
227.14,-82.5896
227.16,-82.5825
227.18,-82.5755
227.2,-82.5684
227.22,-82.5613
227.24,-82.5542
227.26,-82.5472
227.28,-82.5401
227.3,-82.533
227.32,-82.5259
227.34,-82.5189
227.36,-82.5118
227.38,-82.5047
227.4,-82.4977
227.42,-82.4906
227.44,-82.4835
227.46,-82.4765
227.48,-82.4694
227.5,-82.4624
227.52,-82.4553
227.54,-82.4483
227.56,-82.4412
227.58,-82.4341
227.6,-82.4271
227.62,-82.42
227.64,-82.413
227.66,-82.4059
227.68,-82.3989
227.7,-82.3918
227.72,-82.3848
227.74,-82.3778
227.76,-82.3707
227.78,-82.3637
227.8,-82.3566
227.82,-82.3496
227.84,-82.3426
227.86,-82.3355
227.88,-82.3285
227.9,-82.3215
227.92,-82.3144
227.94,-82.3074
227.96,-82.3004
227.98,-82.2933
228,-82.2863
228.02,-82.2793
228.04,-82.2723
228.06,-82.2652
228.08,-82.2582
228.1,-82.2512
228.12,-82.2442
228.14,-82.2371
228.16,-82.2301
228.18,-82.2231
228.2,-82.2161
228.22,-82.2091
228.24,-82.2021
228.26,-82.1951
228.28,-82.1881
228.3,-82.181
228.32,-82.174
228.34,-82.167
228.36,-82.16
228.38,-82.153
228.4,-82.146
228.42,-82.139
228.44,-82.132
228.46,-82.125
228.48,-82.118
228.5,-82.111
228.52,-82.104
228.54,-82.097
228.56,-82.09
228.58,-82.083
228.6,-82.0761
228.62,-82.0691
228.64,-82.0621
228.66,-82.0551
228.68,-82.0481
228.7,-82.0411
228.72,-82.0341
228.74,-82.0272
228.76,-82.0202
228.78,-82.0132
228.8,-82.0062
228.82,-81.9992
228.84,-81.9923
228.86,-81.9853
228.88,-81.9783
228.9,-81.9714
228.92,-81.9644
228.94,-81.9574
228.96,-81.9504
228.98,-81.9435
229,-81.9365
229.02,-81.9296
229.04,-81.9226
229.06,-81.9156
229.08,-81.9087
229.1,-81.9017
229.12,-81.8947
229.14,-81.8878
229.16,-81.8808
229.18,-81.8739
229.2,-81.8669
229.22,-81.86
229.24,-81.853
229.26,-81.8461
229.28,-81.8391
229.3,-81.8322
229.32,-81.8252
229.34,-81.8183
229.36,-81.8113
229.38,-81.8044
229.4,-81.7975
229.42,-81.7905
229.44,-81.7836
229.46,-81.7766
229.48,-81.7697
229.5,-81.7628
229.52,-81.7558
229.54,-81.7489
229.56,-81.742
229.58,-81.7351
229.6,-81.7281
229.62,-81.7212
229.64
